LAUS_CODE,STATE_FIPS,COUNTY_FIPS,COUNTY,MONTH,RATE
PA340700,34,019,"Hunterdon County, NJ",Aug-10(p),7.0
CN340210,34,021,"Mercer County, NJ",Aug-10(p),8.1
PS340420,34,023,"Middlesex County, NJ",Aug-10(p),8.9
PS340430,34,025,"Monmouth County, NJ",Aug-10(p),8.5
PS340450,34,027,"Morris County, NJ",Aug-10(p),7.2
PS340550,34,029,"Ocean County, NJ",Aug-10(p),9.4
CN340310,34,031,"Passaic County, NJ",Aug-10(p),11.5
PA340750,34,033,"Salem County, NJ",Aug-10(p),11.2
PS340700,34,035,"Somerset County, NJ",Aug-10(p),7.4
PA340800,34,037,"Sussex County, NJ",Aug-10(p),9.1
CN340390,34,039,"Union County, NJ",Aug-10(p),9.6
PA340850,34,041,"Warren County, NJ",Aug-10(p),9.4
CN350010,35,001,"Bernalillo County, NM",Aug-10(p),8.7
CN350030,35,003,"Catron County, NM",Aug-10(p),8.0
PA350450,35,005,"Chaves County, NM",Aug-10(p),8.2
CN350060,35,006,"Cibola County, NM",Aug-10(p),8.2
CN350070,35,007,"Colfax County, NM",Aug-10(p),7.6
CN350090,35,009,"Curry County, NM",Aug-10(p),5.5
CN350110,35,011,"De Baca County, NM",Aug-10(p),5.3
PA350150,35,013,"Dona Ana County, NM",Aug-10(p),8.1
CN350150,35,015,"Eddy County, NM",Aug-10(p),6.0
CN350170,35,017,"Grant County, NM",Aug-10(p),10.4
CN350190,35,019,"Guadalupe County, NM",Aug-10(p),10.3
CN350210,35,021,"Harding County, NM",Aug-10(p),4.4
CN350230,35,023,"Hidalgo County, NM",Aug-10(p),6.7
PA350300,35,025,"Lea County, NM",Aug-10(p),7.6
CN350270,35,027,"Lincoln County, NM",Aug-10(p),6.0
CN350280,35,028,"Los Alamos County, NM",Aug-10(p),3.9
CN350290,35,029,"Luna County, NM",Aug-10(p),14.8
PA350350,35,031,"McKinley County, NM",Aug-10(p),10.1
CN350330,35,033,"Mora County, NM",Aug-10(p),14.8
CN350350,35,035,"Otero County, NM",Aug-10(p),7.5
CN350370,35,037,"Quay County, NM",Aug-10(p),8.0
CN350390,35,039,"Rio Arriba County, NM",Aug-10(p),8.5
CN350410,35,041,"Roosevelt County, NM",Aug-10(p),6.3
CN350430,35,043,"Sandoval County, NM",Aug-10(p),9.5
PA350200,35,045,"San Juan County, NM",Aug-10(p),9.8
CN350470,35,047,"San Miguel County, NM",Aug-10(p),8.8
PA350250,35,049,"Santa Fe County, NM",Aug-10(p),6.9
CN350510,35,051,"Sierra County, NM",Aug-10(p),5.9
CN350530,35,053,"Socorro County, NM",Aug-10(p),6.5
CN350550,35,055,"Taos County, NM",Aug-10(p),10.0
CN350570,35,057,"Torrance County, NM",Aug-10(p),9.8
CN350590,35,059,"Union County, NM",Aug-10(p),5.6
PA350400,35,061,"Valencia County, NM",Aug-10(p),10.4
CN360010,36,001,"Albany County, NY",Aug-10(p),6.7
PA361720,36,003,"Allegany County, NY",Aug-10(p),9.1
CN360050,36,005,"Bronx County, NY",Aug-10(p),13.0
CN360070,36,007,"Broome County, NY",Aug-10(p),7.8
PA361700,36,009,"Cattaraugus County, NY",Aug-10(p),8.1
PA361750,36,011,"Cayuga County, NY",Aug-10(p),7.2
PA361650,36,013,"Chautauqua County, NY",Aug-10(p),7.6
PS360220,36,015,"Chemung County, NY",Aug-10(p),7.8
CN360170,36,017,"Chenango County, NY",Aug-10(p),7.7
PA361800,36,019,"Clinton County, NY",Aug-10(p),9.1
PA361850,36,021,"Columbia County, NY",Aug-10(p),6.8
CN360230,36,023,"Cortland County, NY",Aug-10(p),8.1
CN360250,36,025,"Delaware County, NY",Aug-10(p),7.9
CN360270,36,027,"Dutchess County, NY",Aug-10(p),7.4
CN360290,36,029,"Erie County, NY",Aug-10(p),7.5
CN360310,36,031,"Essex County, NY",Aug-10(p),7.0
CN360330,36,033,"Franklin County, NY",Aug-10(p),7.8
PA361900,36,035,"Fulton County, NY",Aug-10(p),9.0
PA361950,36,037,"Genesee County, NY",Aug-10(p),6.2
CN360390,36,039,"Greene County, NY",Aug-10(p),7.5
CN360410,36,041,"Hamilton County, NY",Aug-10(p),4.9
PA362000,36,043,"Herkimer County, NY",Aug-10(p),6.8
PS361600,36,045,"Jefferson County, NY",Aug-10(p),8.0
CN360470,36,047,"Kings County, NY",Aug-10(p),10.5
CN360490,36,049,"Lewis County, NY",Aug-10(p),7.2
PA362100,36,051,"Livingston County, NY",Aug-10(p),6.9
PA362150,36,053,"Madison County, NY",Aug-10(p),7.1
CN360550,36,055,"Monroe County, NY",Aug-10(p),7.6
PA362200,36,057,"Montgomery County, NY",Aug-10(p),8.7
CN360590,36,059,"Nassau County, NY",Aug-10(p),6.8
CN360610,36,061,"New York County, NY",Aug-10(p),7.8
CN360630,36,063,"Niagara County, NY",Aug-10(p),8.1
CN360650,36,065,"Oneida County, NY",Aug-10(p),7.0
CN360670,36,067,"Onondaga County, NY",Aug-10(p),7.3
PA362250,36,069,"Ontario County, NY",Aug-10(p),6.1
CN360710,36,071,"Orange County, NY",Aug-10(p),7.8
CN360730,36,073,"Orleans County, NY",Aug-10(p),9.4
PS360650,36,075,"Oswego County, NY",Aug-10(p),9.2
PA362300,36,077,"Otsego County, NY",Aug-10(p),6.9
PA361000,36,079,"Putnam County, NY",Aug-10(p),6.5
CN360810,36,081,"Queens County, NY",Aug-10(p),8.5
PS360700,36,083,"Rensselaer County, NY",Aug-10(p),7.2
CN360850,36,085,"Richmond County, NY",Aug-10(p),9.3
PS360750,36,087,"Rockland County, NY",Aug-10(p),6.9
PS360950,36,089,"St. Lawrence County, NY",Aug-10(p),9.9
PS360800,36,091,"Saratoga County, NY",Aug-10(p),5.9
PS360850,36,093,"Schenectady County, NY",Aug-10(p),7.5
CN360950,36,095,"Schoharie County, NY",Aug-10(p),8.1
CN360970,36,097,"Schuyler County, NY",Aug-10(p),6.9
CN360990,36,099,"Seneca County, NY",Aug-10(p),7.1
PA362850,36,101,"Steuben County, NY",Aug-10(p),8.7
PS361000,36,103,"Suffolk County, NY",Aug-10(p),7.2
PA362350,36,105,"Sullivan County, NY",Aug-10(p),7.7
CN361070,36,107,"Tioga County, NY",Aug-10(p),7.3
PA362400,36,109,"Tompkins County, NY",Aug-10(p),6.1
PS361100,36,111,"Ulster County, NY",Aug-10(p),7.6
PA362550,36,113,"Warren County, NY",Aug-10(p),6.5
PA362450,36,115,"Washington County, NY",Aug-10(p),6.5
PA362500,36,117,"Wayne County, NY",Aug-10(p),8.0
CN361190,36,119,"Westchester County, NY",Aug-10(p),6.9
CN361210,36,121,"Wyoming County, NY",Aug-10(p),7.5
CN361230,36,123,"Yates County, NY",Aug-10(p),5.7
CN370010,37,001,"Alamance County, NC",Aug-10(p),10.6
CN370030,37,003,"Alexander County, NC",Aug-10(p),12.1
CN370050,37,005,"Alleghany County, NC",Aug-10(p),9.6
CN370070,37,007,"Anson County, NC",Aug-10(p),12.5
CN370090,37,009,"Ashe County, NC",Aug-10(p),10.6
CN370110,37,011,"Avery County, NC",Aug-10(p),7.8
CN370130,37,013,"Beaufort County, NC",Aug-10(p),10.5
CN370150,37,015,"Bertie County, NC",Aug-10(p),10.7
CN370170,37,017,"Bladen County, NC",Aug-10(p),11.5
CN370190,37,019,"Brunswick County, NC",Aug-10(p),10.1
CN370210,37,021,"Buncombe County, NC",Aug-10(p),7.9
PA370600,37,023,"Burke County, NC",Aug-10(p),12.9
PA370650,37,025,"Cabarrus County, NC",Aug-10(p),10.3
PA370700,37,027,"Caldwell County, NC",Aug-10(p),12.9
CN370290,37,029,"Camden County, NC",Aug-10(p),7.0
CN370310,37,031,"Carteret County, NC",Aug-10(p),7.1
CN370330,37,033,"Caswell County, NC",Aug-10(p),11.4
PA370750,37,035,"Catawba County, NC",Aug-10(p),12.3
CN370370,37,037,"Chatham County, NC",Aug-10(p),6.4
CN370390,37,039,"Cherokee County, NC",Aug-10(p),13.0
CN370410,37,041,"Chowan County, NC",Aug-10(p),10.0
CN370430,37,043,"Clay County, NC",Aug-10(p),9.7
PA370800,37,045,"Cleveland County, NC",Aug-10(p),12.5
PA371900,37,047,"Columbus County, NC",Aug-10(p),11.8
PA370850,37,049,"Craven County, NC",Aug-10(p),9.4
PS370120,37,051,"Cumberland County, NC",Aug-10(p),9.1
CN370530,37,053,"Currituck County, NC",Aug-10(p),4.1
CN370550,37,055,"Dare County, NC",Aug-10(p),6.2
PS370140,37,057,"Davidson County, NC",Aug-10(p),11.4
CN370590,37,059,"Davie County, NC",Aug-10(p),9.0
CN370610,37,061,"Duplin County, NC",Aug-10(p),8.1
PS370180,37,063,"Durham County, NC",Aug-10(p),7.5
PA370950,37,065,"Edgecombe County, NC",Aug-10(p),14.5
PS370450,37,067,"Forsyth County, NC",Aug-10(p),9.4
CN370690,37,069,"Franklin County, NC",Aug-10(p),9.5
PS370200,37,071,"Gaston County, NC",Aug-10(p),10.8
CN370730,37,073,"Gates County, NC",Aug-10(p),7.5
CN370750,37,075,"Graham County, NC",Aug-10(p),13.3
CN370770,37,077,"Granville County, NC",Aug-10(p),9.9
CN370790,37,079,"Greene County, NC",Aug-10(p),9.5
CN370810,37,081,"Guilford County, NC",Aug-10(p),10.5
PA371000,37,083,"Halifax County, NC",Aug-10(p),12.2
PA371800,37,085,"Harnett County, NC",Aug-10(p),10.3
CN370870,37,087,"Haywood County, NC",Aug-10(p),8.5
PA372000,37,089,"Henderson County, NC",Aug-10(p),7.7
CN370910,37,091,"Hertford County, NC",Aug-10(p),9.2
CN370930,37,093,"Hoke County, NC",Aug-10(p),8.7
CN370950,37,095,"Hyde County, NC",Aug-10(p),6.2
PA371050,37,097,"Iredell County, NC",Aug-10(p),11.3
CN370990,37,099,"Jackson County, NC",Aug-10(p),7.7
PA370300,37,101,"Johnston County, NC",Aug-10(p),9.0
CN371030,37,103,"Jones County, NC",Aug-10(p),9.4
CN371050,37,105,"Lee County, NC",Aug-10(p),11.4
PA371100,37,107,"Lenoir County, NC",Aug-10(p),10.3
CN371090,37,109,"Lincoln County, NC",Aug-10(p),11.9
CN371110,37,111,"McDowell County, NC",Aug-10(p),11.4
CN371130,37,113,"Macon County, NC",Aug-10(p),8.9
CN371150,37,115,"Madison County, NC",Aug-10(p),8.6
CN371170,37,117,"Martin County, NC",Aug-10(p),10.1
CN371190,37,119,"Mecklenburg County, NC",Aug-10(p),10.5
CN371210,37,121,"Mitchell County, NC",Aug-10(p),9.9
CN371230,37,123,"Montgomery County, NC",Aug-10(p),12.2
PA374000,37,125,"Moore County, NC",Aug-10(p),8.9
PA371150,37,127,"Nash County, NC",Aug-10(p),11.8
CN371290,37,129,"New Hanover County, NC",Aug-10(p),8.9
CN371310,37,131,"Northampton County, NC",Aug-10(p),11.4
PA372050,37,133,"Onslow County, NC",Aug-10(p),7.9
PA370520,37,135,"Orange County, NC",Aug-10(p),6.4
CN371370,37,137,"Pamlico County, NC",Aug-10(p),9.8
CN371390,37,139,"Pasquotank County, NC",Aug-10(p),9.1
CN371410,37,141,"Pender County, NC",Aug-10(p),9.7
CN371430,37,143,"Perquimans County, NC",Aug-10(p),8.9
CN371450,37,145,"Person County, NC",Aug-10(p),10.3
CN371470,37,147,"Pitt County, NC",Aug-10(p),9.9
CN371490,37,149,"Polk County, NC",Aug-10(p),7.6
CN371510,37,151,"Randolph County, NC",Aug-10(p),9.6
CN371530,37,153,"Richmond County, NC",Aug-10(p),12.8
PS370470,37,155,"Robeson County, NC",Aug-10(p),11.8
PA371400,37,157,"Rockingham County, NC",Aug-10(p),11.4
PA371450,37,159,"Rowan County, NC",Aug-10(p),11.6
PA371850,37,161,"Rutherford County, NC",Aug-10(p),14.6
CN371630,37,163,"Sampson County, NC",Aug-10(p),8.3
CN371650,37,165,"Scotland County, NC",Aug-10(p),15.7
CN371670,37,167,"Stanly County, NC",Aug-10(p),11.3
CN371690,37,169,"Stokes County, NC",Aug-10(p),8.9
PA371500,37,171,"Surry County, NC",Aug-10(p),10.9
CN371730,37,173,"Swain County, NC",Aug-10(p),10.1
CN371750,37,175,"Transylvania County, NC",Aug-10(p),8.3
CN371770,37,177,"Tyrrell County, NC",Aug-10(p),8.7
PA371650,37,179,"Union County, NC",Aug-10(p),8.9
CN371810,37,181,"Vance County, NC",Aug-10(p),12.2
CN371830,37,183,"Wake County, NC",Aug-10(p),8.0
CN371850,37,185,"Warren County, NC",Aug-10(p),11.3
CN371870,37,187,"Washington County, NC",Aug-10(p),11.0
CN371890,37,189,"Watauga County, NC",Aug-10(p),7.4
CN371910,37,191,"Wayne County, NC",Aug-10(p),8.3
PA371750,37,193,"Wilkes County, NC",Aug-10(p),12.6
PA371600,37,195,"Wilson County, NC",Aug-10(p),12.2
CN371970,37,197,"Yadkin County, NC",Aug-10(p),8.9
CN371990,37,199,"Yancey County, NC",Aug-10(p),10.1
CN380010,38,001,"Adams County, ND",Aug-10(p),2.3
CN380030,38,003,"Barnes County, ND",Aug-10(p),4.8
CN380050,38,005,"Benson County, ND",Aug-10(p),4.9
CN380070,38,007,"Billings County, ND",Aug-10(p),2.6
CN380090,38,009,"Bottineau County, ND",Aug-10(p),3.2
CN380110,38,011,"Bowman County, ND",Aug-10(p),2.5
CN380130,38,013,"Burke County, ND",Aug-10(p),2.8
PA380250,38,015,"Burleigh County, ND",Aug-10(p),3.0
CN380170,38,017,"Cass County, ND",Aug-10(p),3.4
CN380190,38,019,"Cavalier County, ND",Aug-10(p),2.9
CN380210,38,021,"Dickey County, ND",Aug-10(p),3.0
CN380230,38,023,"Divide County, ND",Aug-10(p),3.1
CN380250,38,025,"Dunn County, ND",Aug-10(p),3.7
CN380270,38,027,"Eddy County, ND",Aug-10(p),4.2
CN380290,38,029,"Emmons County, ND",Aug-10(p),6.7
CN380310,38,031,"Foster County, ND",Aug-10(p),3.1
CN380330,38,033,"Golden Valley County, ND",Aug-10(p),2.4
CN380350,38,035,"Grand Forks County, ND",Aug-10(p),3.6
CN380370,38,037,"Grant County, ND",Aug-10(p),3.7
CN380390,38,039,"Griggs County, ND",Aug-10(p),2.8
CN380410,38,041,"Hettinger County, ND",Aug-10(p),3.4
CN380430,38,043,"Kidder County, ND",Aug-10(p),5.5
CN380450,38,045,"LaMoure County, ND",Aug-10(p),3.2
CN380470,38,047,"Logan County, ND",Aug-10(p),3.5
CN380490,38,049,"McHenry County, ND",Aug-10(p),3.6
CN380510,38,051,"McIntosh County, ND",Aug-10(p),4.1
CN380530,38,053,"McKenzie County, ND",Aug-10(p),2.6
CN380550,38,055,"McLean County, ND",Aug-10(p),3.7
CN380570,38,057,"Mercer County, ND",Aug-10(p),3.2
CN380590,38,059,"Morton County, ND",Aug-10(p),3.6
CN380610,38,061,"Mountrail County, ND",Aug-10(p),2.9
CN380630,38,063,"Nelson County, ND",Aug-10(p),3.6
CN380650,38,065,"Oliver County, ND",Aug-10(p),3.4
CN380670,38,067,"Pembina County, ND",Aug-10(p),5.7
CN380690,38,069,"Pierce County, ND",Aug-10(p),4.5
CN380710,38,071,"Ramsey County, ND",Aug-10(p),3.4
CN380730,38,073,"Ransom County, ND",Aug-10(p),4.5
CN380750,38,075,"Renville County, ND",Aug-10(p),2.9
CN380770,38,077,"Richland County, ND",Aug-10(p),4.1
CN380790,38,079,"Rolette County, ND",Aug-10(p),12.8
CN380810,38,081,"Sargent County, ND",Aug-10(p),5.0
CN380830,38,083,"Sheridan County, ND",Aug-10(p),3.7
CN380850,38,085,"Sioux County, ND",Aug-10(p),6.3
CN380870,38,087,"Slope County, ND",Aug-10(p),2.8
CN380890,38,089,"Stark County, ND",Aug-10(p),2.3
CN380910,38,091,"Steele County, ND",Aug-10(p),2.3
CN380930,38,093,"Stutsman County, ND",Aug-10(p),3.2
CN380950,38,095,"Towner County, ND",Aug-10(p),3.0
CN380970,38,097,"Traill County, ND",Aug-10(p),4.2
CN380990,38,099,"Walsh County, ND",Aug-10(p),5.2
PA380200,38,101,"Ward County, ND",Aug-10(p),2.8
CN381030,38,103,"Wells County, ND",Aug-10(p),3.6
CN381050,38,105,"Williams County, ND",Aug-10(p),2.0
CN390010,39,001,"Adams County, OH",Aug-10(p),13.1
PS390100,39,003,"Allen County, OH",Aug-10(p),10.3
CN390050,39,005,"Ashland County, OH",Aug-10(p),10.4
PS390110,39,007,"Ashtabula County, OH",Aug-10(p),11.6
PA391950,39,009,"Athens County, OH",Aug-10(p),9.7
CN390110,39,011,"Auglaize County, OH",Aug-10(p),8.7
PA392000,39,013,"Belmont County, OH",Aug-10(p),9.0
CN390150,39,015,"Brown County, OH",Aug-10(p),10.9
PS390120,39,017,"Butler County, OH",Aug-10(p),9.4
CN390190,39,019,"Carroll County, OH",Aug-10(p),11.6
CN390210,39,021,"Champaign County, OH",Aug-10(p),10.7
PS390250,39,023,"Clark County, OH",Aug-10(p),10.0
PA391800,39,025,"Clermont County, OH",Aug-10(p),9.6
CN390270,39,027,"Clinton County, OH",Aug-10(p),15.6
PS390390,39,029,"Columbiana County, OH",Aug-10(p),11.5
CN390310,39,031,"Coshocton County, OH",Aug-10(p),11.7
PA392100,39,033,"Crawford County, OH",Aug-10(p),11.4
CN390350,39,035,"Cuyahoga County, OH",Aug-10(p),10.1
PA391900,39,037,"Darke County, OH",Aug-10(p),9.5
CN390390,39,039,"Defiance County, OH",Aug-10(p),10.9
PA392950,39,041,"Delaware County, OH",Aug-10(p),6.9
PA392150,39,043,"Erie County, OH",Aug-10(p),8.4
PA392200,39,045,"Fairfield County, OH",Aug-10(p),8.4
CN390470,39,047,"Fayette County, OH",Aug-10(p),10.5
PS390400,39,049,"Franklin County, OH",Aug-10(p),8.3
CN390510,39,051,"Fulton County, OH",Aug-10(p),9.7
CN390530,39,053,"Gallia County, OH",Aug-10(p),10.2
PA391050,39,055,"Geauga County, OH",Aug-10(p),7.5
PS390450,39,057,"Greene County, OH",Aug-10(p),9.6
CN390590,39,059,"Guernsey County, OH",Aug-10(p),10.8
CN390610,39,061,"Hamilton County, OH",Aug-10(p),9.4
PA392250,39,063,"Hancock County, OH",Aug-10(p),8.6
CN390650,39,065,"Hardin County, OH",Aug-10(p),11.0
CN390670,39,067,"Harrison County, OH",Aug-10(p),10.9
CN390690,39,069,"Henry County, OH",Aug-10(p),10.2
CN390710,39,071,"Highland County, OH",Aug-10(p),15.0
CN390730,39,073,"Hocking County, OH",Aug-10(p),10.1
CN390750,39,075,"Holmes County, OH",Aug-10(p),6.7
PA392050,39,077,"Huron County, OH",Aug-10(p),11.3
CN390790,39,079,"Jackson County, OH",Aug-10(p),10.3
PA392300,39,081,"Jefferson County, OH",Aug-10(p),13.2
CN390830,39,083,"Knox County, OH",Aug-10(p),9.1
PS390520,39,085,"Lake County, OH",Aug-10(p),8.5
PA392350,39,087,"Lawrence County, OH",Aug-10(p),8.9
PA390200,39,089,"Licking County, OH",Aug-10(p),9.0
CN390910,39,091,"Logan County, OH",Aug-10(p),10.3
CN390930,39,093,"Lorain County, OH",Aug-10(p),9.9
CN390950,39,095,"Lucas County, OH",Aug-10(p),11.1
CN390970,39,097,"Madison County, OH",Aug-10(p),8.7
CN390990,39,099,"Mahoning County, OH",Aug-10(p),11.1
PA392400,39,101,"Marion County, OH",Aug-10(p),10.2
PA390500,39,103,"Medina County, OH",Aug-10(p),8.4
CN391050,39,105,"Meigs County, OH",Aug-10(p),14.2
CN391070,39,107,"Mercer County, OH",Aug-10(p),7.1
PA392450,39,109,"Miami County, OH",Aug-10(p),9.6
CN391110,39,111,"Monroe County, OH",Aug-10(p),13.1
CN391130,39,113,"Montgomery County, OH",Aug-10(p),10.7
CN391150,39,115,"Morgan County, OH",Aug-10(p),13.3
CN391170,39,117,"Morrow County, OH",Aug-10(p),9.1
PA392500,39,119,"Muskingum County, OH",Aug-10(p),12.0
CN391210,39,121,"Noble County, OH",Aug-10(p),13.3
CN391230,39,123,"Ottawa County, OH",Aug-10(p),9.9
CN391250,39,125,"Paulding County, OH",Aug-10(p),10.5
CN391270,39,127,"Perry County, OH",Aug-10(p),11.9
CN391290,39,129,"Pickaway County, OH",Aug-10(p),10.1
CN391310,39,131,"Pike County, OH",Aug-10(p),13.6
PS390670,39,133,"Portage County, OH",Aug-10(p),9.1
CN391350,39,135,"Preble County, OH",Aug-10(p),9.5
CN391370,39,137,"Putnam County, OH",Aug-10(p),8.4
CN391390,39,139,"Richland County, OH",Aug-10(p),10.7
PA392650,39,141,"Ross County, OH",Aug-10(p),10.7
PA392700,39,143,"Sandusky County, OH",Aug-10(p),9.4
PS390690,39,145,"Scioto County, OH",Aug-10(p),12.3
PA392800,39,147,"Seneca County, OH",Aug-10(p),10.3
CN391490,39,149,"Shelby County, OH",Aug-10(p),11.0
CN391510,39,151,"Stark County, OH",Aug-10(p),10.5
CN391530,39,153,"Summit County, OH",Aug-10(p),9.4
PS390710,39,155,"Trumbull County, OH",Aug-10(p),11.4
PA392850,39,157,"Tuscarawas County, OH",Aug-10(p),9.8
CN391590,39,159,"Union County, OH",Aug-10(p),8.0
CN391610,39,161,"Van Wert County, OH",Aug-10(p),11.2
CN391630,39,163,"Vinton County, OH",Aug-10(p),11.3
PA391850,39,165,"Warren County, OH",Aug-10(p),8.7
PA392900,39,167,"Washington County, OH",Aug-10(p),8.3
PA390650,39,169,"Wayne County, OH",Aug-10(p),8.9
CN391710,39,171,"Williams County, OH",Aug-10(p),11.8
PA391400,39,173,"Wood County, OH",Aug-10(p),9.1
CN391750,39,175,"Wyandot County, OH",Aug-10(p),11.0
CN400010,40,001,"Adair County, OK",Aug-10(p),7.6
CN400030,40,003,"Alfalfa County, OK",Aug-10(p),5.4
CN400050,40,005,"Atoka County, OK",Aug-10(p),8.0
CN400070,40,007,"Beaver County, OK",Aug-10(p),3.3
CN400090,40,009,"Beckham County, OK",Aug-10(p),4.8
CN400110,40,011,"Blaine County, OK",Aug-10(p),8.4
CN400130,40,013,"Bryan County, OK",Aug-10(p),5.2
CN400150,40,015,"Caddo County, OK",Aug-10(p),6.4
CN400170,40,017,"Canadian County, OK",Aug-10(p),5.6
CN400190,40,019,"Carter County, OK",Aug-10(p),5.3
CN400210,40,021,"Cherokee County, OK",Aug-10(p),5.6
CN400230,40,023,"Choctaw County, OK",Aug-10(p),7.1
CN400250,40,025,"Cimarron County, OK",Aug-10(p),4.3
CN400270,40,027,"Cleveland County, OK",Aug-10(p),5.7
CN400290,40,029,"Coal County, OK",Aug-10(p),7.8
PS400020,40,031,"Comanche County, OK",Aug-10(p),6.2
CN400330,40,033,"Cotton County, OK",Aug-10(p),5.0
CN400350,40,035,"Craig County, OK",Aug-10(p),5.8
PA400450,40,037,"Creek County, OK",Aug-10(p),8.4
CN400390,40,039,"Custer County, OK",Aug-10(p),4.6
CN400410,40,041,"Delaware County, OK",Aug-10(p),6.4
CN400430,40,043,"Dewey County, OK",Aug-10(p),4.1
CN400450,40,045,"Ellis County, OK",Aug-10(p),4.3
CN400470,40,047,"Garfield County, OK",Aug-10(p),4.9
CN400490,40,049,"Garvin County, OK",Aug-10(p),6.0
CN400510,40,051,"Grady County, OK",Aug-10(p),6.9
CN400530,40,053,"Grant County, OK",Aug-10(p),4.1
CN400550,40,055,"Greer County, OK",Aug-10(p),8.0
CN400570,40,057,"Harmon County, OK",Aug-10(p),5.5
CN400590,40,059,"Harper County, OK",Aug-10(p),3.5
CN400610,40,061,"Haskell County, OK",Aug-10(p),7.3
CN400630,40,063,"Hughes County, OK",Aug-10(p),10.2
CN400650,40,065,"Jackson County, OK",Aug-10(p),5.3
CN400670,40,067,"Jefferson County, OK",Aug-10(p),7.6
CN400690,40,069,"Johnston County, OK",Aug-10(p),7.1
CN400710,40,071,"Kay County, OK",Aug-10(p),7.9
CN400730,40,073,"Kingfisher County, OK",Aug-10(p),4.7
CN400750,40,075,"Kiowa County, OK",Aug-10(p),5.8
CN400770,40,077,"Latimer County, OK",Aug-10(p),11.0
CN400790,40,079,"Le Flore County, OK",Aug-10(p),10.6
CN400810,40,081,"Lincoln County, OK",Aug-10(p),6.4
CN400830,40,083,"Logan County, OK",Aug-10(p),6.4
CN400850,40,085,"Love County, OK",Aug-10(p),5.0
CN400870,40,087,"McClain County, OK",Aug-10(p),6.1
CN400890,40,089,"McCurtain County, OK",Aug-10(p),11.2
CN400910,40,091,"McIntosh County, OK",Aug-10(p),8.7
CN400930,40,093,"Major County, OK",Aug-10(p),4.4
CN400950,40,095,"Marshall County, OK",Aug-10(p),6.7
CN400970,40,097,"Mayes County, OK",Aug-10(p),8.6
CN400990,40,099,"Murray County, OK",Aug-10(p),3.9
PA400300,40,101,"Muskogee County, OK",Aug-10(p),7.9
CN401030,40,103,"Noble County, OK",Aug-10(p),6.1
CN401050,40,105,"Nowata County, OK",Aug-10(p),8.5
CN401070,40,107,"Okfuskee County, OK",Aug-10(p),8.7
CN401090,40,109,"Oklahoma County, OK",Aug-10(p),6.7
CN401110,40,111,"Okmulgee County, OK",Aug-10(p),9.7
CN401130,40,113,"Osage County, OK",Aug-10(p),8.1
CN401150,40,115,"Ottawa County, OK",Aug-10(p),6.2
CN401170,40,117,"Pawnee County, OK",Aug-10(p),9.1
PA400400,40,119,"Payne County, OK",Aug-10(p),6.3
CN401210,40,121,"Pittsburg County, OK",Aug-10(p),6.4
CN401230,40,123,"Pontotoc County, OK",Aug-10(p),5.2
PA400500,40,125,"Pottawatomie County, OK",Aug-10(p),6.6
CN401270,40,127,"Pushmataha County, OK",Aug-10(p),8.1
CN401290,40,129,"Roger Mills County, OK",Aug-10(p),3.8
CN401310,40,131,"Rogers County, OK",Aug-10(p),7.2
CN401330,40,133,"Seminole County, OK",Aug-10(p),8.5
CN401350,40,135,"Sequoyah County, OK",Aug-10(p),10.7
CN401370,40,137,"Stephens County, OK",Aug-10(p),6.8
CN401390,40,139,"Texas County, OK",Aug-10(p),5.9
CN401410,40,141,"Tillman County, OK",Aug-10(p),6.1
CN401430,40,143,"Tulsa County, OK",Aug-10(p),7.5
CN401450,40,145,"Wagoner County, OK",Aug-10(p),7.1
CN401470,40,147,"Washington County, OK",Aug-10(p),5.9
CN401490,40,149,"Washita County, OK",Aug-10(p),5.1
CN401510,40,151,"Woods County, OK",Aug-10(p),4.1
CN401530,40,153,"Woodward County, OK",Aug-10(p),5.5
CN410010,41,001,"Baker County, OR",Aug-10(p),8.3
CN410030,41,003,"Benton County, OR",Aug-10(p),7.3
CN410050,41,005,"Clackamas County, OR",Aug-10(p),9.8
CN410070,41,007,"Clatsop County, OR",Aug-10(p),8.3
CN410090,41,009,"Columbia County, OR",Aug-10(p),11.3
CN410110,41,011,"Coos County, OR",Aug-10(p),12.2
CN410130,41,013,"Crook County, OR",Aug-10(p),15.8
CN410150,41,015,"Curry County, OR",Aug-10(p),11.6
CN410170,41,017,"Deschutes County, OR",Aug-10(p),13.0
PA410450,41,019,"Douglas County, OR",Aug-10(p),13.9
CN410210,41,021,"Gilliam County, OR",Aug-10(p),5.3
CN410230,41,023,"Grant County, OR",Aug-10(p),10.5
CN410250,41,025,"Harney County, OR",Aug-10(p),12.7
CN410270,41,027,"Hood River County, OR",Aug-10(p),8.6
PA410300,41,029,"Jackson County, OR",Aug-10(p),12.4
CN410310,41,031,"Jefferson County, OR",Aug-10(p),12.7
PA411250,41,033,"Josephine County, OR",Aug-10(p),13.5
CN410350,41,035,"Klamath County, OR",Aug-10(p),12.0
CN410370,41,037,"Lake County, OR",Aug-10(p),11.3
CN410390,41,039,"Lane County, OR",Aug-10(p),10.5
CN410410,41,041,"Lincoln County, OR",Aug-10(p),9.7
CN410430,41,043,"Linn County, OR",Aug-10(p),12.8
CN410450,41,045,"Malheur County, OR",Aug-10(p),10.5
CN410470,41,047,"Marion County, OR",Aug-10(p),10.4
